location,animal,user,sn,an,datatype,start,end,startreason,endreason,entct,inact,inadur,inadist,smlct,smldur,smldist,larct,lardur,lardist,emptyct,emptydur,stdate,sttime
c028,C04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c028,C04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c029,C05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c029,C05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c030,C06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c030,C06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c031,C07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c031,C07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c032,C08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c032,C08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c033,C09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c033,C09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c034,C10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c034,C10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c035,C11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c035,C11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c036,C12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c036,C12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c037,D01,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c037,D01,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c038,D02,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c038,D02,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c039,D03,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c039,D03,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c040,D04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c040,D04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c041,D05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c041,D05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c042,D06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c042,D06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c043,D07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c043,D07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c044,D08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c044,D08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c045,D09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c045,D09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c046,D10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c046,D10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c047,D11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c047,D11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c048,D12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c048,D12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c049,E01,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c049,E01,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c050,E02,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c050,E02,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c051,E03,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c051,E03,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c052,E04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c052,E04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c053,E05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c053,E05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c054,E06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c054,E06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c055,E07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c055,E07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c056,E08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c056,E08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c057,E09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c057,E09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c058,E10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c058,E10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c059,E11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c059,E11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c060,E12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c060,E12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c061,F01,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c061,F01,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c062,F02,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c062,F02,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c063,F03,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c063,F03,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c064,F04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c064,F04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c065,F05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c065,F05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c066,F06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c066,F06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c067,F07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c067,F07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c068,F08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c068,F08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c069,F09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c069,F09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c070,F10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c070,F10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c071,F11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c071,F11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c072,F12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c072,F12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c073,G01,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c073,G01,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c074,G02,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c074,G02,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c075,G03,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c075,G03,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c076,G04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c076,G04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c077,G05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c077,G05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c078,G06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c078,G06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c079,G07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c079,G07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c080,G08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c080,G08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c081,G09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c081,G09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c082,G10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c082,G10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c083,G11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c083,G11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c084,G12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c084,G12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c085,H01,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c085,H01,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c086,H02,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c086,H02,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c087,H03,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c087,H03,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c088,H04,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c088,H04,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c089,H05,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c089,H05,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c090,H06,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c090,H06,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c091,H07,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c091,H07,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c092,H08,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c092,H08,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c093,H09,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c093,H09,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c094,H10,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c094,H10,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c095,H11,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c095,H11,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c096,H12,BIO-S062\ViewpointUser,1,0,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:04:59
c096,H12,BIO-S062\ViewpointUser,1,1,trackerr,5,6,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:04:59
c001,A01,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c001,A01,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c002,A02,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c002,A02,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c003,A03,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c003,A03,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c004,A04,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c004,A04,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c005,A05,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c005,A05,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c006,A06,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c006,A06,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c007,A07,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c007,A07,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c008,A08,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c008,A08,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c009,A09,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c009,A09,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c010,A10,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c010,A10,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c011,A11,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c011,A11,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c012,A12,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c012,A12,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c013,B01,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c013,B01,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c014,B02,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c014,B02,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c015,B03,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c015,B03,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c016,B04,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c016,B04,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c017,B05,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c017,B05,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c018,B06,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c018,B06,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
c019,B07,BIO-S062\ViewpointUser,1,0,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,1,8/2/2018,14:05:00
c019,B07,BIO-S062\ViewpointUser,1,1,trackerr,6,7,End of period,End of period,0,0,0,0,0,0,0,0,0,0,0,0,8/2/2018,14:05:00
